Date,SPY,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ,SHY
2022-03-16,410.9391174316406,64.09835052490234,40.770172119140625,95.1502685546875,113.49431610107422,100.91769409179688,63.89426040649414,180.00999450683594,21.21396255493164,88.58898162841797,73.35743713378906
2022-03-17,416.0802917480469,64.63803100585938,40.56155776977539,94.96686553955078,112.64835357666016,101.90681457519531,64.33219146728516,180.88999938964844,22.232025146484375,89.95865631103516,73.33123016357422
2022-03-18,420.6376037597656,65.26617431640625,41.14204025268555,95.24635314941406,114.02409362792969,102.1080093383789,64.5433349609375,179.3000030517578,22.336441040039062,89.95865631103516,73.31373596191406
2022-03-21,420.51458740234375,64.85919952392578,40.50713348388672,94.00631713867188,111.38372802734375,100.69136047363281,63.8004150390625,180.6699981689453,23.17177391052246,89.40910339355469,73.06889343261719
2022-03-22,425.4351501464844,65.46966552734375,41.24181365966797,93.49107360839844,109.9566879272461,100.44825744628906,64.12885284423828,179.36000061035156,23.119565963745117,89.63736724853516,73.0164566040039
2022-03-23,419.9561767578125,64.6203384399414,40.96970748901367,94.11983489990234,112.36638641357422,100.73326110839844,63.925567626953125,181.80999755859375,23.69385528564453,88.63169860839844,73.0776596069336
2022-03-24,426.2867431640625,65.2219467163086,41.18739318847656,93.59586334228516,111.48624420166016,100.77519989013672,64.05846405029297,183.1300048828125,23.458919525146484,89.19276428222656,73.06016540527344
2022-03-25,428.3686218261719,65.25733947753906,40.860870361328125,92.6352767944336,109.93962097167969,99.97882843017578,63.5970573425293,182.3800048828125,23.632946014404297,90.30641174316406,72.85906982421875
2022-03-28,431.41558837890625,65.04499053955078,40.996917724609375,92.8448715209961,110.87956237792969,100.5320816040039,63.99591064453125,179.05999755859375,22.606184005737305,91.26702880859375,72.78910827636719
2022-03-29,436.7525329589844,66.48710632324219,41.69532012939453,93.30770111083984,111.71697235107422,101.37875366210938,64.7857894897461,179.13999938964844,22.693199157714844,93.94483184814453,72.8240966796875
2022-03-30,434.0557861328125,66.21283721923828,41.57740783691406,93.67449951171875,112.58853149414062,101.61347198486328,64.59027862548828,180.5800018310547,23.102163314819336,93.26476287841797,72.87655639648438
2022-03-31,427.37506103515625,65.11578369140625,40.951568603515625,93.84912109375,112.86197662353516,101.37875366210938,64.35567474365234,180.64999389648438,22.67579460144043,92.1256332397461,72.87655639648438
2022-04-01,428.5863037109375,65.72623443603516,41.63182830810547,93.23802947998047,113.29161071777344,101.71894836425781,64.3509292602539,179.5,22.823719024658203,93.91936492919922,72.724365234375
2022-04-04,432.2578430175781,65.99164581298828,42.366512298583984,93.17683410644531,112.50425720214844,102.07174682617188,64.83781433105469,180.3699951171875,23.2587890625,93.4603042602539,72.7680892944336
2022-04-05,426.7978515625,65.09807586669922,41.58647537231445,92.0665283203125,109.96251678466797,100.28250885009766,63.997581481933594,179.24000549316406,23.067358016967773,93.001220703125,72.63690948486328
2022-04-06,422.5301818847656,64.31952667236328,41.042266845703125,91.74307250976562,109.07247924804688,99.69448852539062,63.495018005371094,179.66000366210938,22.88463020324707,94.10636901855469,72.68939208984375
2022-04-07,424.6592712402344,64.46107482910156,40.71574783325195,91.51579284667969,108.25090789794922,99.23246765136719,63.3929557800293,180.33999633789062,22.962940216064453,93.1712646484375,72.7418212890625
2022-04-08,423.52374267578125,64.48761749267578,40.75202560424805,91.05245208740234,107.07846069335938,98.45123291015625,63.008182525634766,181.47000122070312,23.250085830688477,93.32427978515625,72.65437316894531
2022-04-11,416.2846984863281,63.806392669677734,40.244102478027344,90.61531066894531,105.38397216796875,97.49359893798828,62.57628631591797,182.3699951171875,23.05865478515625,92.32115173339844,72.671875
2022-04-12,414.74237060546875,63.328636169433594,40.11711883544922,91.05245208740234,105.23847961425781,97.5608139038086,63.0553092956543,183.77000427246094,23.746065139770508,92.18514251708984,72.85556030273438
2022-04-13,419.4925537109375,64.0098648071289,40.6431884765625,91.25347137451172,105.4524154663086,98.0648422241211,63.432212829589844,184.64999389648438,24.268150329589844,92.8397216796875,72.89054870605469
